"","Null.r","Truly.exceptional","Except.depaup.crown.0.0","Except.diverse.crown.0.0","Pval.crown.0.0","Except.depaup.stem.0.0","Except.diverse.stem.0.0","Pval.stem.0.0","Except.depaup.crown.0.5","Except.diverse.crown.0.5","Pval.crown.0.5","Except.depaup.stem.0.5","Except.diverse.stem.0.5","Pval.stem.0.5","Except.depaup.crown.0.9","Except.diverse.crown.0.9","Pval.crown.0.9","Except.depaup.stem.0.9","Except.diverse.stem.0.9","Pval.stem.0.9"
"R.e",0.02316,FALSE,FALSE,FALSE,0.242867155384092,FALSE,FALSE,0.577124121750169,FALSE,FALSE,0.442614244750342,FALSE,FALSE,0.982853160351597,FALSE,FALSE,0.936538004684684,FALSE,FALSE,0.458458008682239
"R.f",0.03292,FALSE,FALSE,TRUE,3.18400824886951e-22,FALSE,TRUE,2.78470694474407e-17,FALSE,TRUE,1.10762024631931e-12,FALSE,TRUE,5.57199779967535e-10,FALSE,TRUE,0.000160768815513213,FALSE,TRUE,0.00126004023849253
"R.g",0.10095,FALSE,FALSE,TRUE,1.88517528881091e-07,FALSE,TRUE,3.91203291245802e-06,FALSE,TRUE,0.000158810942474477,FALSE,TRUE,0.00106027184140725,FALSE,FALSE,0.0759720489017939,FALSE,FALSE,0.178425781066906
"R.h",0.12321,FALSE,FALSE,TRUE,0.0267944208956309,FALSE,FALSE,0.0525167340759905,FALSE,FALSE,0.129705674908741,FALSE,FALSE,0.25364092346969,FALSE,FALSE,0.680705570769386,FALSE,FALSE,0.999550636374412
"R.i",0.09079,FALSE,FALSE,FALSE,0.271665420991002,FALSE,FALSE,0.843408700076028,FALSE,FALSE,0.464645145242751,FALSE,FALSE,0.788561452589804,FALSE,FALSE,0.951131591447162,FALSE,FALSE,0.357744927534744
"R.j",0.10396,FALSE,FALSE,TRUE,1.41007890556866e-15,FALSE,TRUE,4.61638285157228e-13,FALSE,TRUE,3.78180196932925e-09,FALSE,TRUE,1.10984603428651e-07,FALSE,TRUE,0.00306704758803225,FALSE,TRUE,0.010841073673259
"S.a",0.06175,FALSE,FALSE,FALSE,0.189599814285146,FALSE,FALSE,0.753055316011991,FALSE,FALSE,0.410402716626878,FALSE,FALSE,0.531433757290006,FALSE,FALSE,0.40328210281554,FALSE,FALSE,0.398346781680911
"S.b",0.10891,FALSE,FALSE,TRUE,4.67750402998154e-78,FALSE,TRUE,3.70629879199367e-48,FALSE,TRUE,1.23926106447127e-44,FALSE,TRUE,1.5342549075489e-27,FALSE,TRUE,3.01312394491136e-14,FALSE,TRUE,2.73007461339478e-09
"S.c",0.1451,FALSE,FALSE,FALSE,0.852894045424518,FALSE,FALSE,0.55620673739602,FALSE,FALSE,0.846751380429092,FALSE,FALSE,0.891430093402503,FALSE,FALSE,0.942910107799275,FALSE,FALSE,0.777934108450035
"S.d",0.10494,FALSE,FALSE,FALSE,0.65457769784974,FALSE,FALSE,0.703366315046771,FALSE,FALSE,0.783453183990004,FALSE,FALSE,0.476739471769671,FALSE,FALSE,0.568865607558907,FALSE,FALSE,0.299282961217022
"S.e",0.22873,FALSE,FALSE,FALSE,0.238214262362199,FALSE,FALSE,0.392028408318637,FALSE,FALSE,0.437470349402037,FALSE,FALSE,0.793006488423293,FALSE,FALSE,0.937306162198723,FALSE,FALSE,0.530248856062616
"S.f",0.21097,FALSE,FALSE,TRUE,0.000646196788885596,FALSE,TRUE,0.00703619497338486,FALSE,TRUE,0.0135683235432975,FALSE,FALSE,0.0688082638740735,FALSE,FALSE,0.180967756692518,FALSE,FALSE,0.422419684765581
"S.g",0.10034,FALSE,FALSE,TRUE,0.00100719849690423,FALSE,TRUE,0.000151519579446499,FALSE,TRUE,0.0199511120942813,FALSE,TRUE,0.00789466047021886,FALSE,FALSE,0.364662245779727,FALSE,FALSE,0.356053220138911
"S.h",0.07901,FALSE,FALSE,FALSE,0.914085948934946,FALSE,FALSE,0.921516056402117,FALSE,FALSE,0.922810915473034,FALSE,FALSE,0.718720923657995,FALSE,FALSE,0.505485921170981,FALSE,FALSE,0.307194773948219
"S.i",0.06984,FALSE,FALSE,FALSE,0.232006971909307,FALSE,FALSE,0.258805651579733,FALSE,FALSE,0.43424299648364,FALSE,FALSE,0.630319925789325,FALSE,FALSE,0.922883808150784,FALSE,FALSE,0.614290249196684
"S.j",0.07567,FALSE,FALSE,TRUE,0.000605474690739071,FALSE,TRUE,0.0435035229100993,FALSE,TRUE,0.0156184294448847,FALSE,FALSE,0.224567968850529,FALSE,FALSE,0.32502046784916,FALSE,FALSE,0.920999769886471
"T.a",0.10724,FALSE,FALSE,TRUE,0.0229989625278607,FALSE,FALSE,0.692521173469117,FALSE,FALSE,0.0899027203414138,FALSE,FALSE,0.995887002836717,FALSE,FALSE,0.292468790133527,FALSE,FALSE,0.805074757340939
"T.b",0.12872,FALSE,FALSE,TRUE,0.00125309983417964,FALSE,TRUE,0.024982400657488,FALSE,TRUE,0.0171842570598584,FALSE,FALSE,0.152550629457353,FALSE,FALSE,0.303136516710554,FALSE,FALSE,0.880937014603923
"T.c",0.14386,FALSE,FALSE,TRUE,2.04617555876994e-07,FALSE,FALSE,0.867367990370316,FALSE,TRUE,0.000178164042425715,FALSE,FALSE,0.597115406337875,FALSE,FALSE,0.0687654519346002,FALSE,FALSE,0.368652626070859
"T.d",0.12449,FALSE,FALSE,FALSE,0.897530466189616,FALSE,FALSE,0.0683693020236831,FALSE,FALSE,0.924127447816235,TRUE,FALSE,0.0458463750880016,FALSE,FALSE,0.557081430391762,TRUE,FALSE,0.0362807365085003
"T.e",0.17663,FALSE,FALSE,TRUE,3.45991256692962e-13,FALSE,TRUE,3.52834882744124e-11,FALSE,TRUE,8.81466655127769e-08,FALSE,TRUE,1.14667075548796e-06,FALSE,TRUE,0.00193762541621328,FALSE,TRUE,0.00621047303085088
"T.f",0.07109,FALSE,FALSE,FALSE,0.249894474035444,FALSE,FALSE,0.491635137094911,FALSE,FALSE,0.433994436372875,FALSE,FALSE,0.3076373902252,FALSE,FALSE,0.250641085511603,FALSE,FALSE,0.143426838685882
"T.g",0.04546,FALSE,FALSE,FALSE,0.101309929740108,FALSE,FALSE,0.101978956248343,FALSE,FALSE,0.267053464524952,FALSE,FALSE,0.362561614206637,FALSE,FALSE,0.874609463594195,FALSE,FALSE,0.842846524274095
"T.h",0.10265,FALSE,FALSE,FALSE,0.0685631599505885,FALSE,TRUE,0.0224626079364148,FALSE,FALSE,0.216178142201163,FALSE,FALSE,0.156661940891933,FALSE,FALSE,0.795181455598607,FALSE,FALSE,0.850195733051765
"T.i",0.2403,TRUE,FALSE,FALSE,0.0811549590882098,FALSE,FALSE,0.0679691198309055,FALSE,FALSE,0.22663858997342,FALSE,FALSE,0.280711120646975,FALSE,FALSE,0.729255483633158,FALSE,FALSE,0.924282881208249
"T.j",0.11248,FALSE,FALSE,TRUE,0.00036482350509482,FALSE,TRUE,0.000792198376648004,FALSE,TRUE,0.0113741983673752,FALSE,TRUE,0.0222614882338348,FALSE,FALSE,0.309202413294963,FALSE,FALSE,0.490867706126212
