,,,,,,,,,"Net diversiffication, speciation, extinction,  number of shifts, and effective sample sizes estimated using BAMM",,,,,,,,,,,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (stem-group age),,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (crown-group age),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulated trees,,,,,Simulated rates,,,,Taxon sampling = 100%,,,,,,,Effective sample size,,Taxon sampling = 50%,,,,,,,Effective sample size,,Taxon sampling = 25%,,,,,,,Effective sample size,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,,,,,,,,,,,,,,,,,,,,,
Backbone tree,Clade,No. of tips,Age (stem),Age (crown),Speciation,Extinction,Fraction,Net Div.,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),,,,,,,,,,,,,,,,,,,,,
,b,293,63.227,57.618,0.11245,0.04746,0.42209,0.06498,0.06030,-7.21%,0.14357,27.68%,0.08327,75.44%,,575,669,0.06054,-6.83%,0.18370,63.37%,0.12316,159.48%,,1901,1904,0.05939,-8.61%,0.17852,58.76%,0.11913,151.00%,,991,1343,0.08984,38.25%,0.07893,21.46%,0.05390,-17.06%,0.08984,38.25%,0.07893,21.46%,0.05390,-17.06%,0.08984,38.25%,0.07893,21.46%,0.05390,-17.06%,0.08655,33.19%,0.08161,25.59%,0.05825,-10.36%,0.08655,33.19%,0.08161,25.59%,0.05825,-10.36%,0.08655,33.19%,0.08161,25.59%,0.05825,-10.36%,,,,,,,,,,,,,,,,,,,,,
,c,71,47.894,20.101,0.29250,0.14601,0.49916,0.14650,0.11026,-24.73%,0.23596,-19.33%,0.12570,-13.91%,,575,669,0.06182,-57.80%,0.18516,-36.70%,0.12334,-15.53%,,1901,1904,0.06034,-58.81%,0.18010,-38.43%,0.11975,-17.98%,,991,1343,0.08900,-39.25%,0.07482,-48.93%,0.04342,-70.36%,0.08900,-39.25%,0.07482,-48.93%,0.04342,-70.36%,0.08900,-39.25%,0.07482,-48.93%,0.04342,-70.36%,0.17758,21.22%,0.16389,11.87%,0.10088,-31.14%,0.17758,21.22%,0.16389,11.87%,0.10088,-31.14%,0.17758,21.22%,0.16389,11.87%,0.10088,-31.14%,,,,,,,,,,,,,,,,,,,,,
,d,22,17.652,11.688,0.16473,0.04363,0.26483,0.12110,0.14161,16.94%,0.27786,68.68%,0.13625,212.32%,,575,669,0.06367,-47.42%,0.18726,13.68%,0.12359,183.30%,,1901,1904,0.06247,-48.42%,0.18280,10.97%,0.12033,175.82%,,991,1343,0.17511,44.60%,0.13836,14.25%,0.06410,-47.07%,0.17511,44.60%,0.13836,14.25%,0.06410,-47.07%,0.17511,44.60%,0.13836,14.25%,0.06410,-47.07%,0.20516,69.41%,0.18390,51.86%,0.09231,-23.77%,0.20516,69.41%,0.18390,51.86%,0.09231,-23.77%,0.20516,69.41%,0.18390,51.86%,0.09231,-23.77%,,,,,,,,,,,,,,,,,,,,,
,e,36,17.652,9.620,0.29902,0.07920,0.26487,0.21982,0.15289,-30.45%,0.29090,-2.72%,0.13801,74.25%,,575,669,0.06402,-70.88%,0.18760,-37.26%,0.12358,56.03%,,1901,1904,0.06206,-71.77%,0.18239,-39.01%,0.12033,51.93%,,991,1343,0.20301,-7.65%,0.16530,-24.80%,0.08521,-61.24%,0.20301,-7.65%,0.16530,-24.80%,0.08521,-61.24%,0.20301,-7.65%,0.16530,-24.80%,0.08521,-61.24%,0.30045,36.68%,0.27306,24.22%,0.15094,-31.34%,0.30045,36.68%,0.27306,24.22%,0.15094,-31.34%,0.38788,76.45%,0.35252,60.37%,0.19486,-11.35%,,,,,,,,,,,,,,,,,,,,,
,f,22,46.858,25.381,0.15855,0.06607,0.41671,0.09248,0.08194,-11.40%,0.19420,22.49%,0.11226,69.92%,,575,669,0.06087,-34.18%,0.18422,16.20%,0.12336,86.71%,,1901,1904,0.06003,-35.08%,0.18006,13.57%,0.12002,81.67%,,991,1343,0.06597,-28.67%,0.05212,-43.64%,0.02415,-73.89%,0.06597,-28.67%,0.05212,-43.64%,0.02415,-73.89%,0.06597,-28.67%,0.05212,-43.64%,0.02415,-73.89%,0.09448,2.16%,0.08469,-8.43%,0.04251,-54.03%,0.09448,2.16%,0.08469,-8.43%,0.04251,-54.03%,0.09448,2.16%,0.08469,-8.43%,0.04251,-54.03%,,,,,,,,,,,,,,,,,,,,,
,g,10,86.825,42.632,0.01753,0.00607,0.34605,0.01147,0.07082,517.60%,0.16294,829.26%,0.09212,1418.23%,,575,669,0.05509,380.46%,0.17827,916.68%,0.12317,1930.03%,,1901,1904,0.05902,414.74%,0.17832,917.00%,0.11930,1866.15%,,991,1343,0.02652,131.28%,0.01963,71.23%,0.00739,-35.53%,0.02652,131.28%,0.01963,71.23%,0.00739,-35.53%,0.02652,131.28%,0.01963,71.23%,0.00739,-35.53%,0.03775,229.24%,0.03295,187.40%,0.01379,20.24%,0.06433,460.99%,0.05615,389.70%,0.02349,104.88%,0.06433,460.99%,0.05615,389.70%,0.02349,104.88%,,,,,,,,,,,,,,,,,,,,,
,h,216,63.808,37.758,0.25938,0.14578,0.56204,0.11360,0.09005,-20.73%,0.26399,1.78%,0.17394,19.32%,,575,669,0.06226,-45.19%,0.18665,-28.04%,0.12439,-14.68%,,1901,1904,0.06195,-45.47%,0.18687,-27.96%,0.12492,-14.31%,,991,1343,0.08424,-25.84%,0.07345,-35.34%,0.04880,-57.05%,0.08424,-25.84%,0.07345,-35.34%,0.04880,-57.05%,0.08424,-25.84%,0.07345,-35.34%,0.04880,-57.05%,0.12400,9.16%,0.11649,2.55%,0.08110,-28.61%,0.12400,9.16%,0.11649,2.55%,0.08110,-28.61%,0.12400,9.16%,0.11649,2.55%,0.08110,-28.61%,,,,,,,,,,,,,,,,,,,,,
,i,18,63.808,17.931,0.20878,0.15845,0.75891,0.05033,0.08789,74.61%,0.26005,24.56%,0.17216,8.65%,,575,669,0.06121,21.61%,0.18553,-11.13%,0.12432,-21.54%,,1901,1904,0.06068,20.54%,0.18502,-11.38%,0.12434,-21.52%,,991,1343,0.04530,-10.01%,0.03528,-29.91%,0.01557,-69.08%,0.04530,-10.01%,0.03528,-29.91%,0.01557,-69.08%,0.04530,-10.01%,0.03528,-29.91%,0.01557,-69.08%,0.12254,143.44%,0.10915,116.84%,0.05245,4.20%,0.12254,143.44%,0.10915,116.84%,0.05245,4.20%,0.12254,143.44%,0.10915,116.84%,0.05245,4.20%,,,,,,,,,,,,,,,,,,,,,
,j,482,95.024,66.991,0.15646,0.09919,0.63398,0.05727,0.05973,4.29%,0.14363,-8.20%,0.08391,-15.41%,,575,669,0.05981,4.44%,0.18298,16.95%,0.12317,24.17%,,1901,1904,0.05879,2.65%,0.17759,13.50%,0.11880,19.77%,,991,1343,0.06501,13.53%,0.05774,0.83%,0.04098,-28.45%,0.06501,13.53%,0.05774,0.83%,0.04098,-28.45%,0.06501,13.53%,0.05774,0.83%,0.04098,-28.45%,0.08187,42.97%,0.07761,35.52%,0.05736,0.16%,0.08187,42.97%,0.07761,35.52%,0.05736,0.16%,0.08187,42.97%,0.07761,35.52%,0.05736,0.16%,,,,,,,,,,,,,,,,,,,,,
L,a,38,28.745,22.214,0.27742,0.23458,0.84559,0.04284,0.19256,349.52%,0.25122,-9.44%,0.05866,-74.99%,2,3057,3180,0.16247,279.27%,0.23037,-16.96%,0.06790,-71.05%,2,2813,2707,0.15906,271.33%,0.24978,-9.96%,0.09072,-61.33%,2,2600,2963,0.12655,195.42%,0.10334,141.23%,0.05384,25.68%,0.12655,195.42%,0.10334,141.23%,0.05384,25.68%,0.12655,195.42%,0.10334,141.23%,0.05384,25.68%,0.13255,209.43%,0.12063,181.61%,0.06733,57.17%,0.13255,209.43%,0.12063,181.61%,0.06733,57.17%,0.13255,209.43%,0.12063,181.61%,0.06733,57.17%,,,,,,,,,,,,,,,,,,,,,
,b,391,28.745,26.274,0.28371,0.07107,0.25050,0.21264,0.21594,1.55%,0.26959,-4.98%,0.05365,-24.52%,,3057,3180,0.21639,1.76%,0.27155,-4.29%,0.05516,-22.39%,,2813,2707,0.21363,0.47%,0.27900,-1.66%,0.06537,-8.03%,,2600,2963,0.20764,-2.35%,0.18362,-13.65%,0.12833,-39.65%,0.20764,-2.35%,0.18362,-13.65%,0.12833,-39.65%,0.20764,-2.35%,0.18362,-13.65%,0.12833,-39.65%,0.20079,-5.57%,0.18992,-10.68%,0.13844,-34.89%,0.20079,-5.57%,0.18992,-10.68%,0.13844,-34.89%,0.20079,-5.57%,0.18992,-10.68%,0.13844,-34.89%,,,,,,,,,,,,,,,,,,,,,
,c,25,16.224,12.935,0.23880,0.02414,0.10109,0.21466,0.07632,-64.44%,0.15697,-34.26%,0.08065,234.10%,,3057,3180,0.05953,-72.27%,0.14652,-38.64%,0.08700,260.39%,,2813,2707,0.05637,-73.74%,0.17695,-25.90%,0.12058,399.53%,,2600,2963,0.19840,-7.57%,0.15809,-26.35%,0.07543,-64.86%,0.19840,-7.57%,0.15809,-26.35%,0.07543,-64.86%,0.19840,-7.57%,0.15809,-26.35%,0.07543,-64.86%,0.19525,-9.04%,0.17569,-18.15%,0.09056,-57.81%,0.19525,-9.04%,0.17569,-18.15%,0.09056,-57.81%,0.19525,-9.04%,0.17569,-18.15%,0.09056,-57.81%,,,,,,,,,,,,,,,,,,,,,
,d,10,16.224,9.743,0.22803,0.14377,0.63051,0.08425,0.07629,-9.45%,0.15766,-30.86%,0.08138,-43.40%,,3057,3180,0.05932,-29.60%,0.14633,-35.83%,0.08701,-39.48%,,2813,2707,0.05027,-40.33%,0.17049,-25.23%,0.12022,-16.38%,,2600,2963,0.14192,68.45%,0.10507,24.71%,0.03956,-53.05%,0.14192,68.45%,0.10507,24.71%,0.03956,-53.05%,0.14192,68.45%,0.10507,24.71%,0.03956,-53.05%,0.16519,96.06%,0.14420,71.15%,0.06033,-28.40%,0.16519,96.06%,0.14420,71.15%,0.06033,-28.40%,0.16519,96.06%,0.14420,71.15%,0.06033,-28.40%,,,,,,,,,,,,,,,,,,,,,
,e,124,71.132,63.094,0.08811,0.03396,0.38538,0.05415,0.06128,13.15%,0.11892,34.96%,0.05764,69.74%,,3057,3180,0.05379,-0.67%,0.13886,57.60%,0.08507,150.52%,,2813,2707,0.04994,-7.78%,0.16934,92.19%,0.11940,251.64%,,2600,2963,0.06777,25.13%,0.05813,7.35%,0.03638,-32.82%,0.06777,25.13%,0.05813,7.35%,0.03638,-32.82%,0.06777,25.13%,0.05813,7.35%,0.03638,-32.82%,0.06541,20.79%,0.06097,12.58%,0.04020,-25.77%,0.06541,20.79%,0.06097,12.58%,0.04020,-25.77%,0.06541,20.79%,0.06097,12.58%,0.04020,-25.77%,,,,,,,,,,,,,,,,,,,,,
,f,148,48.437,46.537,0.10402,0.05173,0.49727,0.05230,0.06217,18.87%,0.11966,15.03%,0.05749,11.14%,,3057,3180,0.05511,5.39%,0.13974,34.33%,0.08463,63.60%,,2813,2707,0.05156,-1.42%,0.17092,64.31%,0.11937,130.76%,,2600,2963,0.10317,97.28%,0.08900,70.18%,0.05685,8.71%,0.10317,97.28%,0.08900,70.18%,0.05685,8.71%,0.10317,97.28%,0.08900,70.18%,0.05685,8.71%,0.09249,76.85%,0.08643,65.28%,0.05807,11.03%,0.09249,76.85%,0.08643,65.28%,0.05807,11.03%,0.09249,76.85%,0.08643,65.28%,0.05807,11.03%,,,,,,,,,,,,,,,,,,,,,
,g,548,21.8,19.410,0.28876,0.00999,0.03459,0.27877,0.23138,-17.00%,0.31138,7.84%,0.08000,700.94%,,3057,3180,0.23232,-16.66%,0.32469,12.44%,0.09236,824.70%,,2813,2707,0.24125,-13.46%,0.28403,-1.64%,0.04277,328.20%,,2600,2963,0.28928,3.77%,0.25757,-7.61%,0.18440,-33.85%,0.28928,3.77%,0.25757,-7.61%,0.18440,-33.85%,0.28928,3.77%,0.25757,-7.61%,0.18440,-33.85%,0.28919,3.74%,0.27445,-1.55%,0.20446,-26.65%,0.28919,3.74%,0.27445,-1.55%,0.20446,-26.65%,0.28919,3.74%,0.27445,-1.55%,0.20446,-26.65%,,,,,,,,,,,,,,,,,,,,,
,h,20,21.8,18.306,0.28256,0.17704,0.62656,0.10552,0.23263,120.46%,0.31349,10.95%,0.08086,-54.33%,,3057,3180,0.22930,117.31%,0.32166,13.84%,0.09235,-47.83%,,2813,2707,0.23675,124.36%,0.28147,-0.39%,0.04472,-74.74%,,2600,2963,0.13742,30.23%,0.10786,2.22%,0.04884,-53.71%,0.13742,30.23%,0.10786,2.22%,0.04884,-53.71%,0.13742,30.23%,0.10786,2.22%,0.04884,-53.71%,0.12578,19.20%,0.11242,6.54%,0.05529,-47.60%,0.12578,19.20%,0.11242,6.54%,0.05529,-47.60%,0.29721,181.67%,0.26563,151.73%,0.13064,23.81%,,,,,,,,,,,,,,,,,,,,,
,i,10,17.129,12.490,0.22854,0.19637,0.85924,0.03217,0.06647,106.62%,0.13462,-41.10%,0.06815,-65.29%,,3057,3180,0.05735,78.27%,0.14477,-36.65%,0.08742,-55.48%,,2813,2707,0.05467,69.93%,0.17589,-23.04%,0.12122,-38.27%,,2600,2963,0.13443,317.87%,0.09953,209.37%,0.03747,16.48%,0.13443,317.87%,0.09953,209.37%,0.03747,16.48%,0.13443,317.87%,0.09953,209.37%,0.03747,16.48%,0.12886,300.57%,0.11249,249.67%,0.04706,46.29%,0.16071,399.55%,0.14028,336.07%,0.05869,82.44%,0.16071,399.55%,0.14028,336.07%,0.05869,82.44%,,,,,,,,,,,,,,,,,,,,,
,j,12,17.129,7.693,0.28850,0.20988,0.72749,0.07862,0.05798,-26.25%,0.12280,-57.44%,0.06482,-69.12%,,3057,3180,0.04965,-36.85%,0.13635,-52.74%,0.08670,-58.69%,,2813,2707,0.04406,-43.96%,0.16448,-42.99%,0.12041,-42.63%,,2600,2963,0.14507,84.52%,0.10928,39.00%,0.04332,-44.91%,0.14507,84.52%,0.10928,39.00%,0.04332,-44.91%,0.14507,84.52%,0.10928,39.00%,0.04332,-44.91%,0.23290,196.23%,0.20461,160.26%,0.08948,13.81%,0.23290,196.23%,0.20461,160.26%,0.08948,13.81%,0.27158,245.43%,0.23859,203.48%,0.10434,32.71%,,,,,,,,,,,,,,,,,,,,,
M,a,37,64.05,50.130,0.05231,0.01436,0.27442,0.03796,0.04310,13.55%,0.05676,8.51%,0.01366,-4.84%,2,3134,4038,0.04376,15.29%,0.06917,32.22%,0.02541,77.01%,2,1304,760,0.04653,22.59%,0.11569,121.14%,0.06916,381.72%,1,828,718,0.05638,48.52%,0.04597,21.11%,0.02383,-37.23%,0.05638,48.52%,0.04597,21.11%,0.02383,-37.23%,0.05638,48.52%,0.04597,21.11%,0.02383,-37.23%,0.05820,53.34%,0.05294,39.46%,0.02940,-22.53%,0.05820,53.34%,0.05294,39.46%,0.02940,-22.53%,0.05820,53.34%,0.05294,39.46%,0.02940,-22.53%,,,,,,,,,,,,,,,,,,,,,
,b,15,48.811,29.655,0.10951,0.07792,0.71155,0.03159,0.12632,299.89%,0.14831,35.43%,0.02199,-71.78%,,3134,4038,0.09554,202.47%,0.12109,10.58%,0.02555,-67.21%,,1304,760,0.13481,326.77%,0.15895,45.15%,0.02414,-69.01%,,828,718,0.05548,75.64%,0.04260,34.87%,0.01794,-43.22%,0.05548,75.64%,0.04260,34.87%,0.01794,-43.22%,0.05548,75.64%,0.04260,34.87%,0.01794,-43.22%,0.06795,115.10%,0.06016,90.44%,0.02773,-12.20%,0.06795,115.10%,0.06016,90.44%,0.02773,-12.20%,0.15035,375.99%,0.13312,321.42%,0.06137,94.28%,,,,,,,,,,,,,,,,,,,,,
,c,16,18.472,9.949,0.26086,0.08890,0.34079,0.17196,0.13268,-22.84%,0.15768,-39.55%,0.02501,-71.87%,,3134,4038,0.13130,-23.65%,0.16088,-38.33%,0.02958,-66.73%,,1304,760,0.13378,-22.20%,0.15977,-38.75%,0.02599,-70.77%,,828,718,0.15010,-12.71%,0.11586,-32.63%,0.04961,-71.15%,0.15010,-12.71%,0.11586,-32.63%,0.04961,-71.15%,0.15010,-12.71%,0.11586,-32.63%,0.04961,-71.15%,0.20902,21.55%,0.18546,7.85%,0.08678,-49.53%,0.20902,21.55%,0.18546,7.85%,0.08678,-49.53%,0.20902,21.55%,0.18546,7.85%,0.08678,-49.53%,,,,,,,,,,,,,,,,,,,,,
,d,45,18.472,16.464,0.28201,0.10507,0.37257,0.17694,0.13303,-24.81%,0.15839,-43.84%,0.02536,-75.87%,,3134,4038,0.13119,-25.85%,0.16092,-42.94%,0.02972,-71.71%,,1304,760,0.13362,-24.48%,0.15960,-43.40%,0.02598,-75.27%,,828,718,0.20608,16.47%,0.16975,-4.06%,0.09130,-48.40%,0.20608,16.47%,0.16975,-4.06%,0.09130,-48.40%,0.20608,16.47%,0.16975,-4.06%,0.09130,-48.40%,0.18911,6.88%,0.17282,-2.33%,0.09928,-43.89%,0.18911,6.88%,0.17282,-2.33%,0.09928,-43.89%,0.18911,6.88%,0.17282,-2.33%,0.09928,-43.89%,,,,,,,,,,,,,,,,,,,,,
,e,31,39.187,23.892,0.19148,0.14282,0.74590,0.04865,0.13319,173.74%,0.15717,-17.92%,0.02399,-83.21%,,3134,4038,0.13240,172.12%,0.16109,-15.87%,0.02869,-79.91%,,1304,760,0.13378,174.97%,0.15922,-16.85%,0.02544,-82.19%,,828,718,0.08763,80.11%,0.07075,45.42%,0.03538,-27.29%,0.08763,80.11%,0.07075,45.42%,0.03538,-27.29%,0.08763,80.11%,0.07075,45.42%,0.03538,-27.29%,0.11472,135.78%,0.10385,113.45%,0.05584,14.77%,0.12288,152.55%,0.11124,128.63%,0.05981,22.93%,0.12288,152.55%,0.11124,128.63%,0.05981,22.93%,,,,,,,,,,,,,,,,,,,,,
,f,866,43.092,36.171,0.14422,0.00940,0.06517,0.13482,0.13247,-1.74%,0.15526,7.66%,0.02279,142.47%,,3134,4038,0.13189,-2.18%,0.16052,11.30%,0.02863,204.64%,,1304,760,0.13548,0.49%,0.15915,10.35%,0.02367,151.83%,,828,718,0.15697,16.42%,0.14091,4.51%,0.10377,-23.03%,0.15697,16.42%,0.14091,4.51%,0.10377,-23.03%,0.15697,16.42%,0.14091,4.51%,0.10377,-23.03%,0.16784,24.49%,0.15991,18.61%,0.12221,-9.36%,0.16784,24.49%,0.15991,18.61%,0.12221,-9.36%,0.16784,24.49%,0.15991,18.61%,0.12221,-9.36%,,,,,,,,,,,,,,,,,,,,,
,g,10,37.749,10.292,0.22726,0.18243,0.80275,0.04483,0.13369,198.23%,0.15647,-31.15%,0.02278,-87.51%,,3134,4038,0.13411,199.18%,0.16322,-28.18%,0.02910,-84.05%,,1304,760,0.13545,202.17%,0.15906,-30.01%,0.02361,-87.06%,,828,718,0.06100,36.07%,0.04516,0.74%,0.01700,-62.07%,0.06100,36.07%,0.04516,0.74%,0.01700,-62.07%,0.06100,36.07%,0.04516,0.74%,0.01700,-62.07%,0.15639,248.87%,0.13651,204.53%,0.05711,27.41%,0.15639,248.87%,0.13651,204.53%,0.05711,27.41%,0.15639,248.87%,0.13651,204.53%,0.05711,27.41%,,,,,,,,,,,,,,,,,,,,,
,h,203,37.749,28.719,0.20901,0.05198,0.24868,0.15703,0.13270,-15.50%,0.15558,-25.57%,0.02288,-55.99%,,3134,4038,0.13211,-15.87%,0.16167,-22.65%,0.02955,-43.14%,,1304,760,0.13549,-13.72%,0.15913,-23.86%,0.02364,-54.52%,,828,718,0.14075,-10.37%,0.12252,-21.98%,0.08090,-48.48%,0.14075,-10.37%,0.12252,-21.98%,0.08090,-48.48%,0.14075,-10.37%,0.12252,-21.98%,0.08090,-48.48%,0.16087,2.44%,0.15101,-3.84%,0.10455,-33.42%,0.16087,2.44%,0.15101,-3.84%,0.10455,-33.42%,0.16087,2.44%,0.15101,-3.84%,0.10455,-33.42%,,,,,,,,,,,,,,,,,,,,,
,i,13,75.903,61.902,0.04653,0.02175,0.46748,0.02478,0.04238,71.02%,0.05701,22.52%,0.01463,-32.72%,,3134,4038,0.12253,394.48%,0.19914,327.96%,0.07661,252.18%,,1304,760,0.07443,200.38%,0.17904,284.77%,0.10461,380.89%,,828,718,0.03379,36.37%,0.02564,3.46%,0.01039,-58.08%,0.03379,36.37%,0.02564,3.46%,0.01039,-58.08%,0.03379,36.37%,0.02564,3.46%,0.01039,-58.08%,0.03024,22.03%,0.02664,7.51%,0.01188,-52.08%,0.03024,22.03%,0.02664,7.51%,0.01188,-52.08%,0.05634,127.35%,0.04963,100.30%,0.02212,-10.72%,,,,,,,,,,,,,,,,,,,,,
,j,79,75.903,23.447,0.22035,0.07957,0.36113,0.14077,0.12426,-11.73%,0.18053,-18.07%,0.05627,-29.28%,,3134,4038,0.11346,-19.40%,0.18481,-16.13%,0.07136,-10.33%,,1304,760,0.06820,-51.55%,0.16784,-23.83%,0.09963,25.21%,,828,718,0.05757,-59.11%,0.04860,-65.48%,0.02865,-79.65%,0.05757,-59.11%,0.04860,-65.48%,0.02865,-79.65%,0.05757,-59.11%,0.04860,-65.48%,0.02865,-79.65%,0.15679,11.38%,0.14500,3.00%,0.09055,-35.68%,0.15679,11.38%,0.14500,3.00%,0.09055,-35.68%,0.15679,11.38%,0.14500,3.00%,0.09055,-35.68%,,,,,,,,,,,,,,,,,,,,,
N,a,75,56.213,52.613,0.09372,0.03454,0.36857,0.05918,0.05825,-1.57%,0.10252,9.39%,0.04427,28.17%,2,4206,4115,0.06572,11.05%,0.11094,18.37%,0.04522,30.91%,2,1805,401,0.06946,17.36%,0.11137,18.83%,0.04191,21.34%,2,791,237,0.07681,29.78%,0.06471,9.35%,0.03786,-36.03%,0.07681,29.78%,0.06471,9.35%,0.03786,-36.03%,0.07681,29.78%,0.06471,9.35%,0.03786,-36.03%,0.06889,16.40%,0.06364,7.54%,0.03947,-33.31%,0.06889,16.40%,0.06364,7.54%,0.03947,-33.31%,0.06889,16.40%,0.06364,7.54%,0.03947,-33.31%,,,,,,,,,,,,,,,,,,,,,
,b,557,36.337,35.790,0.18656,0.01989,0.10662,0.16667,0.14442,-13.35%,0.17920,-3.94%,0.03478,74.85%,,4206,4115,0.13881,-16.71%,0.18957,1.61%,0.05076,155.18%,,1805,401,0.13452,-19.29%,0.18524,-0.71%,0.05072,155.01%,,791,237,0.17400,4.40%,0.15497,-7.02%,0.11107,-33.36%,0.17400,4.40%,0.15497,-7.02%,0.11107,-33.36%,0.17400,4.40%,0.15497,-7.02%,0.11107,-33.36%,0.15729,-5.63%,0.14929,-10.42%,0.11133,-33.20%,0.15729,-5.63%,0.14929,-10.42%,0.11133,-33.20%,0.15729,-5.63%,0.14929,-10.42%,0.11133,-33.20%,,,,,,,,,,,,,,,,,,,,,
,c,38,36.337,27.707,0.12303,0.06269,0.50954,0.06034,0.14368,138.12%,0.17851,45.09%,0.03482,-44.45%,,4206,4115,0.13859,129.69%,0.18935,53.91%,0.05075,-19.04%,,1805,401,0.13385,121.83%,0.18466,50.09%,0.05081,-18.96%,,791,237,0.10011,65.90%,0.08175,35.47%,0.04259,-29.42%,0.10011,65.90%,0.08175,35.47%,0.04259,-29.42%,0.10011,65.90%,0.08175,35.47%,0.04259,-29.42%,0.10627,76.12%,0.09672,60.29%,0.05398,-10.54%,0.15388,155.02%,0.14005,132.09%,0.07816,29.53%,0.15493,156.76%,0.14100,133.68%,0.07869,30.42%,,,,,,,,,,,,,,,,,,,,,
,d,759,44.886,42.676,0.16450,0.01914,0.11632,0.14537,0.14440,-0.67%,0.17728,7.77%,0.03288,71.85%,,4206,4115,0.13856,-4.69%,0.18997,15.48%,0.05142,168.69%,,1805,401,0.13527,-6.94%,0.18374,11.69%,0.04847,153.27%,,791,237,0.14775,1.64%,0.13234,-8.96%,0.09672,-33.47%,0.14775,1.64%,0.13234,-8.96%,0.09672,-33.47%,0.14775,1.64%,0.13234,-8.96%,0.09672,-33.47%,0.13916,-4.27%,0.13245,-8.89%,0.10052,-30.85%,0.13916,-4.27%,0.13245,-8.89%,0.10052,-30.85%,0.13916,-4.27%,0.13245,-8.89%,0.10052,-30.85%,,,,,,,,,,,,,,,,,,,,,
,e,10,35.019,25.444,0.03924,0.00484,0.12329,0.03440,0.14165,311.72%,0.17472,345.22%,0.03307,583.43%,,4206,4115,0.13710,298.49%,0.18882,381.15%,0.05172,968.95%,,1805,401,0.13359,288.30%,0.18222,364.35%,0.04863,905.13%,,791,237,0.06575,91.11%,0.04868,41.50%,0.01833,-46.72%,0.06575,91.11%,0.04868,41.50%,0.01833,-46.72%,0.06575,91.11%,0.04868,41.50%,0.01833,-46.72%,0.06325,83.86%,0.05522,60.49%,0.02310,-32.85%,0.06325,83.86%,0.05522,60.49%,0.02310,-32.85%,0.06325,83.86%,0.05522,60.49%,0.02310,-32.85%,,,,,,,,,,,,,,,,,,,,,
,f,45,30.652,14.079,0.19585,0.03652,0.18650,0.15932,0.14510,-8.93%,0.17803,-9.10%,0.03293,-9.83%,,4206,4115,0.13898,-12.77%,0.19081,-2.57%,0.05183,41.90%,,1805,401,0.13572,-14.82%,0.18439,-5.85%,0.04867,33.26%,,791,237,0.12419,-22.05%,0.10229,-35.80%,0.05502,-65.47%,0.12419,-22.05%,0.10229,-35.80%,0.05502,-65.47%,0.12419,-22.05%,0.10229,-35.80%,0.05502,-65.47%,0.22115,38.81%,0.20210,26.85%,0.11610,-27.13%,0.22115,38.81%,0.20210,26.85%,0.11610,-27.13%,0.22115,38.81%,0.20210,26.85%,0.11610,-27.13%,,,,,,,,,,,,,,,,,,,,,
,g,45,30.652,27.734,0.11924,0.02056,0.17247,0.09867,0.14381,45.75%,0.17668,48.18%,0.03287,59.86%,,4206,4115,0.13768,39.54%,0.18926,58.73%,0.05158,150.82%,,1805,401,0.13432,36.13%,0.18286,53.36%,0.04854,136.02%,,791,237,0.12419,25.86%,0.10229,3.67%,0.05502,-44.24%,0.12419,25.86%,0.10229,3.67%,0.05502,-44.24%,0.12419,25.86%,0.10229,3.67%,0.05502,-44.24%,0.11226,13.77%,0.10259,3.97%,0.05893,-40.27%,0.11226,13.77%,0.10259,3.97%,0.05893,-40.27%,0.11226,13.77%,0.10259,3.97%,0.05893,-40.27%,,,,,,,,,,,,,,,,,,,,,
